FID,OBJECTID,FACILITYID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,SECURELVL,CAPACITY,Shape_Leng,Shape_Area,Shape__Area,Shape__Length
5741,5341,10003599,HEART OF AMERICA CORRECTIONAL / TREATMENT CENTER,110 INDUSTRIAL RD,RUGBY,ND,58368,NOT AVAILABLE,(701) 776-2221,COUNTY,OPEN,25,PIERCE,38069,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.piercecountynd.gov/?id=48&form_data_id=325,4/4/2018,IMAGERY,2018-04-04T00:00:00.000Z,http://www.piercecountynd.gov/?id=48&form_data_id=325,MINIMUM,142,0.00363619265074,4.6338000359e-07,8644.43359375,478.193599404197
5742,5342,10002863,HARRIS COUNTY LEADERSHIP ACADEMY,9120 KATY-HOCKLEY RD,KATY,TX,77493,NOT AVAILABLE,(713) 222-4600,COUNTY,OPEN,80,HARRIS,48201,USA,922140,CORRECTIONAL INSTITUTIONS,"https://hcjpd.harriscountytx.gov/Pages/Annual-Reports.aspx, https://hcjpd.harriscountytx.gov/Pages/Facilities.aspx",4/27/2018,IMAGERY,2018-04-27T00:00:00.000Z,https://hcjpd.harriscountytx.gov/Pages/Facilities.aspx,JUVENILE,96,0.0043981033029,1.14731374692e-06,16400.13671875,523.196480977381
5743,5343,10002770,GREGG COUNTY JAIL / COURTHOUSE,"101 E METHVIN ST, 5TH FLOOR",LONGVIEW,TX,75601,NOT AVAILABLE,NOT AVAILABLE,COUNTY,OPEN,-999,GREGG,48183,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.tcjs.state.tx.us/index.php?linkID=325,3/1/2018,IMAGERY,2018-04-27T00:00:00.000Z,http://www.greggcountytxsheriff.org/,NOT AVAILABLE,-999,0.00346762038022,5.04758662119e-07,7416.2109375,409.072035078177
5744,5344,10002769,GREGG COUNTY JUVENILE PROBATION / DETENTION CENTER,310 TURK ST,LONGVIEW,TX,75601,NOT AVAILABLE,(903) 758-0121,COUNTY,OPEN,-999,GREGG,48183,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.tjjd.texas.gov/publications/other/searchfacilityregistryresults.aspx?SelectedFacilityType=YKSBbGCMUWM=&SelectedSortBy=laExhobORj5ZHimppFKN0Q==&IncludeInactive=bZL7qeN3IjY=,4/27/2018,IMAGERY,2018-04-27T00:00:00.000Z,NOT AVAILABLE,JUVENILE,24,0.00361203687677,4.49678351919e-07,6607.2421875,430.639464583406
5745,5345,10002748,TARRANT COUNTY JAIL - COLD SPRINGS,1815 COLD SPRINGS RD,FORT WORTH,TX,76102,NOT AVAILABLE,NOT AVAILABLE,COUNTY,OPEN,726,TARRANT,48439,USA,922140,CORRECTIONAL INSTITUTIONS,https://texasjailproject.org/list_of_county_jails/,5/1/2018,IMAGERY,2018-05-01T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,1100,0.00580466568169,1.52630216535e-06,22494.58984375,721.639642093342
5746,5346,10002768,SMITH COUNTY JUVENILE DETENTION CENTER,2630 MORNINGSIDE DR,TYLER,TX,75708,NOT AVAILABLE,(903) 535-0850,COUNTY,OPEN,-999,SMITH,48423,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.tjjd.texas.gov/publications/other/searchfacilityregistryresults.aspx?SelectedFacilityType=YKSBbGCMUWM=&SelectedSortBy=laExhobORj5ZHimppFKN0Q==&IncludeInactive=bZL7qeN3IjY=,5/1/2018,IMAGERY,2018-05-01T00:00:00.000Z,NOT AVAILABLE,JUVENILE,69,0.0049571231227,4.87659122118e-07,7155.6953125,590.261162454854
5747,5347,10003313,HAMPTON COMMUNITY CORRECTIONS CENTER,1928 W PEMBROKE AVE,HAMPTON,VA,23661,NOT AVAILABLE,(757) 926-2545,LOCAL,OPEN,-999,HAMPTON,51650,USA,922140,CORRECTIONAL INSTITUTIONS,https://hampton.gov/3237/Sheriffs-Office,5/22/2018,IMAGERY/OTHER,2018-05-22T00:00:00.000Z,NOT AVAILABLE,MINIMUM,300,0.0039957851585,6.9032681923e-07,10712.9375,493.252608730627
5748,5348,10003962,SAN CARLOS ADULT / JUVENILE REHAB DETENTION CENTER,PINAL STREET,SAN CARLOS,AZ,85550,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,OPEN,-999,GILA,04007,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.dlrgroup.com/work/san-carlos-apache-juvenile-and-adult-detention-center/,5/15/2018,IMAGERY,2018-05-15T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,156,0.00344284302894,4.5260879867e-07,6715.1875,403.559814737436
5749,5349,10003267,HANOVER JUVENILE CORRECTIONAL CENTER,7093 BROAD NECK RD,HANOVER,VA,23069,NOT AVAILABLE,NOT AVAILABLE,STATE,CLOSED,0,HANOVER,51085,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.nbc12.com/story/20368069/hanover-correctional-center-closing,12/17/2012,IMAGERY,2018-01-22T00:00:00.000Z,NOT AVAILABLE,JUVENILE,144,0.0166672563802,1.4559703942e-05,228202.81640625,2069.51372484955
5750,5350,10002790,CHEROKEE COUNTY JAIL,272 UNDERWOOD ST,RUSK,TX,75785,NOT AVAILABLE,(903) 683-6365,COUNTY,OPEN,121,CHEROKEE,48073,USA,922140,CORRECTIONAL INSTITUTIONS,"https://www.tcjs.state.tx.us/index.php?linkID=325, https://texasjailproject.org/list_of_county_jails/",3/1/2018,IMAGERY,2018-04-25T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,188,0.00334768003784,4.44019739288e-07,6474.75390625,410.754709218541
5751,5351,10003254,ROCKINGHAM-HARRISONBURG REGIONAL JAIL,25 S LIBERTY ST,HARRISONBURG,VA,22801,NOT AVAILABLE,(540) 564-3800,COUNTY,OPEN,315,HARRISONBURG,51660,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.rcso-va.com/prea.html,6/3/2016,IMAGERY,2018-05-04T00:00:00.000Z,http://www.rcso-va.com/,MAXIMUM,312,0.00260983911344,3.8418099993e-07,6078.94921875,333.686255886292
5752,5352,10003266,PAMUNKEY REGIONAL JAIL,7240 COURTLAND FARM RD,HANOVER,VA,23069,NOT AVAILABLE,(804) 365-6400,COUNTY,OPEN,402,HANOVER,51085,USA,922140,CORRECTIONAL INSTITUTIONS,"https://www.hanovercounty.gov/232/Pamunkey-Regional-Jail, https://www.hanovercounty.gov/Archive.aspx?AMID=40",5/4/2018,IMAGERY,2018-05-04T00:00:00.000Z,NOT AVAILABLE,MAXIMUM,519,0.00713976009533,1.96751955293e-06,30840.1953125,871.880210568496
5753,5353,10003726,MARION CITY JAIL,401 PICKENS STREET,MARION,AL,36756,NOT AVAILABLE,NOT AVAILABLE,LOCAL,NOT AVAILABLE,-999,PERRY,01105,USA,922140,CORRECTIONAL INSTITUTIONS,NOT AVAILABLE,NOT AVAILABLE,IMAGERY/OTHER,2018-05-23T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,-999,0.0011702238276,7.20879490159e-08,1060.75390625,147.247073617045
5754,5354,10002864,HARRIS COUNTY JUVENILE DETENTION CENTER,1200 CONGRESS ST,HOUSTON,TX,77002,NOT AVAILABLE,(713) 222-4100,COUNTY,OPEN,193,HARRIS,48201,USA,922140,CORRECTIONAL INSTITUTIONS,"https://hcjpd.harriscountytx.gov/Pages/Annual-Reports.aspx, https://hcjpd.harriscountytx.gov/Pages/Facilities.aspx",4/27/2018,IMAGERY,2018-04-27T00:00:00.000Z,https://hcjpd.harriscountytx.gov/Pages/Facilities.aspx,JUVENILE,250,0.00236819736747,3.26347811166e-07,4658.5390625,279.471058293543
5755,5355,10003540,HAMILTON COUNTY JUVENILE DETENTION CENTER,1600 E 3RD ST,CHATTANOOGA,TN,37404,NOT AVAILABLE,NOT AVAILABLE,COUNTY,OPEN,-999,HAMILTON,47065,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.bdrc.com/juvhome.htm,3/1/2016,IMAGERY,2018-04-23T00:00:00.000Z,NOT AVAILABLE,JUVENILE,-999,0.00404091135795,6.50132469684e-07,9840.11328125,492.956209295179
5756,5356,10003498,GREENE COUNTY DETENTION CENTER,116 E DEPOT ST,GREENEVILLE,TN,37743,NOT AVAILABLE,NOT AVAILABLE,COUNTY,OPEN,253,GREENE,47059,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html,3/31/2018,IMAGERY,2018-04-23T00:00:00.000Z,https://www.greenecountytngov.com/sheriffs-office/,NOT AVAILABLE,167,0.0016317461793,1.29858178224e-07,1993.19921875,199.527128650907
5757,5357,10003533,MADISON COUNTY PENAL FARM,1524 WESTOVER RD,JACKSON,TN,38301,NOT AVAILABLE,NOT AVAILABLE,COUNTY,OPEN,80,MADISON,47113,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html,3/31/2018,IMAGERY/OTHER,2018-04-24T00:00:00.000Z,NOT AVAILABLE,MINIMUM,86,0.00406633524256,7.77236793961e-07,11846.796875,497.887879154313
5758,5358,10004067,CAPE GIRARDEAU COUNTY JAIL,216 N. MISSOURI ST,JACKSON,MO,63755,NOT AVAILABLE,(573) 243-3551,COUNTY,OPEN,180,CAPE GIRARDEAU,29031,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.capecountysheriff.org/,3/26/2018,IMAGERY/OTHER,2018-03-26T00:00:00.000Z,https://www.capecountysheriff.org/,NOT AVAILABLE,152,0.00316407542368,4.0146282299e-07,6261.09375,396.223777242884
5759,5359,10003022,VALLEY-LAKE BOY'S HOME INCORPORATED,3850 200TH AVENUE,BRECKENRIDGE,MN,56520,NOT AVAILABLE,(218) 643-4036,LOCAL,OPEN,10,WILKIN,27167,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.valleylakeboyshome.org/index.php,5/23/2018,IMAGERY/OTHER,2018-05-23T00:00:00.000Z,http://www.valleylakeboyshome.org/index.php,JUVENILE,14,0.00887607125766,4.74005763715e-06,84890.5546875,1167.8924720344
5760,5360,10004051,BOONE COUNTY JAIL,2121 COUNTY DR,COLUMBIA,MO,65202,NOT AVAILABLE,(573) 875-1111,COUNTY,OPEN,230,BOONE,29019,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.boonecountymo.org/sheriff/,3/23/2018,IMAGERY,2018-03-23T00:00:00.000Z,https://www.boonecountymo.org/sheriff/,NOT AVAILABLE,210,0.00437686703406,9.24954637165e-07,14749.94140625,551.403266659837
5761,5361,10004059,CASS COUNTY JAIL,2501 W MECHANIC ST,HARRISONVILLE,MO,64701,NOT AVAILABLE,(816) 380-5200,COUNTY,OPEN,313,CASS,29037,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cassmosheriff.org/default.aspx,3/26/2018,IMAGERY,2018-03-26T00:00:00.000Z,http://www.cassmosheriff.org/default.aspx,MAXIMUM,136,0.00919884898541,1.32815505261e-06,21074.07421875,1132.14245175024
5762,5362,10004477,AUGUSTA DIVERSION CENTER,3439 MIKE PADGETT HIGHWAY,AUGUSTA,GA,30906,NOT AVAILABLE,NOT AVAILABLE,LOCAL,CLOSED,0,RICHMOND,13245,USA,922140,CORRECTIONAL INSTITUTIONS,http://chronicle.augusta.com/stories/latest/lat_406337.shtml,2/15/2016,IMAGERY,2018-05-17T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,-999,0.00799801379053,2.86885857649e-06,42579.20703125,984.18453044137
5763,5363,10003287,LYNCHBURG ADULT DETENTION CENTER,510 9TH ST,LYNCHBURG,VA,24504,NOT AVAILABLE,(434) 847-1300,COUNTY,OPEN,-999,LYNCHBURG,51680,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.brrja.state.va.us/detention-centers/,5/7/2018,IMAGERY,2018-05-07T00:00:00.000Z,https://www.brrja.state.va.us/detention-centers/,MAXIMUM,429,0.00361239673877,7.81941950128e-07,12199.53515625,447.703507868341
5764,5364,10003241,LOUDOUN COUNTY ADULT DETENTION CENTER,42035 LOUDOUN CENTER PLACE,LEESBURG,VA,20177,NOT AVAILABLE,(703) 777-0405,COUNTY,OPEN,375,LOUDOUN,51107,USA,922140,CORRECTIONAL INSTITUTIONS,https://sheriff.loudoun.gov/index.aspx?nid=218,6/3/2016,IMAGERY,2018-05-04T00:00:00.000Z,https://sheriff.loudoun.gov/index.aspx?NID=89,MAXIMUM,460,0.0107478240508,3.50068567267e-06,55879.76953125,1354.22888213685
5765,5365,10003034,MABSSCO JOURNEY FOR GIRLS,2738 MARSCHALL ROAD,SHAKOPEE,MN,55379,NOT AVAILABLE,NOT AVAILABLE,LOCAL,NOT AVAILABLE,0,SCOTT,27139,USA,922140,CORRECTIONAL INSTITUTIONS,NOT AVAILABLE,NOT AVAILABLE,UNVERIFIED,2018-05-18T00:00:00.000Z,NOT AVAILABLE,JUVENILE,8,0.00152140628393,1.43501817233e-07,2504.21875,201.150625859662
5766,5366,10003016,ARROWHEAD JUVENILE CENTER,1918 ARLINGTON AVENUE N,DULUTH,MN,55811,NOT AVAILABLE,(218) 625-6700,COUNTY,OPEN,-999,ST. LOUIS,27137,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.arrowheadregionalcorrections.org/,3/23/2018,IMAGERY,2018-03-23T00:00:00.000Z,http://www.arrowheadregionalcorrections.org/,JUVENILE,48,0.00416506444341,6.14145737523e-07,11120.96484375,595.596848503707
5767,5367,10003335,MARTINSVILLE CITY JAIL,55 W CHURCH ST,MARTINSVILLE,VA,24112,NOT AVAILABLE,(276) 403-5291,LOCAL,OPEN,-999,MARTINSVILLE,51690,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.martinsville-va.gov/government/sheriff/hours-contact,5/23/2018,IMAGERY,2018-05-23T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,-999,0.00272671510039,3.97928546318e-07,6149.515625,339.275478509381
5768,5368,10003306,NEWPORT NEWS JUVENILE SERVICES SECURE DETENTION,350 25TH ST,NEWPORT NEWS,VA,23607,NOT AVAILABLE,(757) 926-1600,LOCAL,OPEN,-999,NEWPORT NEWS,51700,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.nngov.com/430/Residential-Programs,5/22/2018,IMAGERY,2018-05-22T00:00:00.000Z,NOT AVAILABLE,JUVENILE,110,0.00628812758877,1.25585361199e-06,19480.8984375,763.305210078117
5769,5369,10003277,HENRICO COUNTY REGIONAL JAIL EAST,17320 NEW KENT HWY,BARHAMSVILLE,VA,23011,NOT AVAILABLE,(804) 652-1120,COUNTY,OPEN,-999,NEW KENT,51127,USA,922140,CORRECTIONAL INSTITUTIONS,https://henrico.us/locations/,5/4/2018,IMAGERY,2018-05-04T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,526,0.013991842104,9.58166777381e-06,149654.07421875,1736.32339265332
5770,5370,10003273,MIDDLE PENINSULA REGIONAL JAIL,170 OAKES LANDING RD,SALUDA,VA,23149,NOT AVAILABLE,(804) 758-2338,COUNTY,OPEN,207,MIDDLESEX,51119,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.mprsc.org/inmate_prea.htm,10/21/2016,IMAGERY,2018-05-03T00:00:00.000Z,http://www.mprsc.org/index.htm,MAXIMUM,121,0.00590933864431,9.86457593034e-07,15430.6484375,726.984001771338
5771,5371,10003311,NEW RIVER VALLEY JUVENILE DETENTION HOME,650 WADES LANE,CHRISTIANSBURG,VA,24073,NOT AVAILABLE,(540) 381-0097,COUNTY,OPEN,-999,MONTGOMERY,51121,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.nrvjdh.org/,5/4/2018,IMAGERY,2018-05-04T00:00:00.000Z,https://www.nrvjdh.org/,JUVENILE,24,0.0039473676114,5.82786887346e-07,9058.7421875,492.568768549873
5772,5372,10003312,MONTGOMERY COUNTY JAIL,1 EAST MAIN ST,CHRISTIANSBURG,VA,24073,NOT AVAILABLE,NOT AVAILABLE,COUNTY,OPEN,-999,MONTGOMERY,51121,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.montgomerycountyva.gov/content/15987/16013/16297/default.aspx,5/4/2018,IMAGERY,2018-05-04T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,-999,0.00133055657324,8.10740924704e-08,1260.14453125,165.161420674067
5773,5373,10006158,PRINCE WILLIAM-MANASSAS CENTRAL FACILITY,9320 LEE AVE,MANASSAS,VA,20110,NOT AVAILABLE,NOT AVAILABLE,COUNTY,OPEN,-999,PRINCE WILLIAM,51153,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.pwcgov.org/government/dept/adc/Pages/default.aspx,3/1/2016,IMAGERY,2018-05-04T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,667,0.00562822630754,9.89116687412e-07,15717.06640625,726.850173998938
5774,5374,10003018,BETHEL WORK RELEASE CENTER,23 MESABA AVENUE,DULUTH,MN,55806,NOT AVAILABLE,NOT AVAILABLE,LOCAL,OPEN,-999,ST. LOUIS,27137,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.duluthbethel.org/,5/18/2018,IMAGERY,2018-05-18T00:00:00.000Z,http://www.duluthbethel.org/,MINIMUM,60,0.00202541159776,2.49271554167e-07,4510.78125,277.172132450499
5775,5375,10003304,PETERSBURG CITY JAIL,8 COURTHOUSE AVE,PETERSBURG,VA,23803,NOT AVAILABLE,NOT AVAILABLE,LOCAL,CLOSED,0,PETERSBURG,51730,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.progress-index.com/news/20150401/petersburg-begins-transfer-of-inmates-from-city-jail-to-riverside-regional-jail,1/7/2016,IMAGERY,2018-05-22T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,-999,0.00195646561005,1.40326253527e-07,2184.02734375,228.434625281137
5776,5376,10003317,THE NORFOLK JUVENILE DETENTION CENTER,1260 SECURITY LANE,NORFOLK,VA,23510,NOT AVAILABLE,NOT AVAILABLE,LOCAL,OPEN,-999,NORFOLK,51710,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.norfolk.gov/Index.aspx?NID=351,3/1/2016,IMAGERY,2018-05-22T00:00:00.000Z,NOT AVAILABLE,JUVENILE,80,0.00434551441483,1.06570295702e-06,16507.015625,545.197554991419
5777,5377,10003286,MATHEWS COUNTY JAIL / SHERIFF,10622 BUCKLEY HALL RD,MATHEWS,VA,23109,NOT AVAILABLE,NOT AVAILABLE,COUNTY,NOT AVAILABLE,-999,MATHEWS,51115,USA,922140,CORRECTIONAL INSTITUTIONS,NOT AVAILABLE,NOT AVAILABLE,IMAGERY,2018-05-04T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,-999,0.00281228921003,2.43765915379e-07,3804.546875,345.320754368188
5778,5378,10003285,EASTERN SHORE REGIONAL JAIL,5245 THE HORNES,EASTVILLE,VA,23347,NOT AVAILABLE,(757) 678-1362,COUNTY,OPEN,280,NORTHAMPTON,51131,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.co.northampton.va.us/publicsafety/esrj_home.html,5/4/2018,IMAGERY,2018-05-04T00:00:00.000Z,NOT AVAILABLE,MAXIMUM,248,0.00717203184735,8.16047371963e-07,12721.65625,886.468825749096
5779,5379,10003249,PRINCE WILLIAM JUVENILE DETENTION CENTER,14873 DUMFRIES RD,MANASSAS,VA,20112,NOT AVAILABLE,(703) 792-8282,COUNTY,OPEN,-999,PRINCE WILLIAM,51153,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.vjda.org/member-facilities/prince-william-county-juvenile-detention-home/,5/4/2018,IMAGERY,2018-05-04T00:00:00.000Z,NOT AVAILABLE,JUVENILE,-999,0.00411113815672,7.51576786318e-07,11922.703125,512.162116342892
5780,5380,10003469,UINTAH COUNTY JAIL,641 E 300 S,VERNAL,UT,84078,NOT AVAILABLE,(435) 781-1300,COUNTY,OPEN,-999,UINTAH,49047,USA,922140,CORRECTIONAL INSTITUTIONS,http://co.uintah.ut.us/departments/f_-_p_departments/index.php,5/3/2018,IMAGERY,2018-05-03T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,-999,0.00458677587668,8.47875567258e-07,13807.8046875,579.633970265288
5781,5381,10003454,SUMMIT COUNTY CORRECTIONS / JUSTICE CENTER,6300 JUSTICE CENTER RD,PARK CITY,UT,84098,NOT AVAILABLE,(435) 615-3723,COUNTY,OPEN,59,SUMMIT,49043,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.summitcountysheriff.org/,5/3/2018,IMAGERY,2018-05-03T00:00:00.000Z,https://www.summitcountysheriff.org/,NOT AVAILABLE,-999,0.00674762656275,1.22345810626e-06,20004.01171875,835.903693118045
5782,5382,10003482,SAN JUAN COUNTY JAIL / SHERIFF'S OFFICE,297 S MAIN ST,MONTICELLO,UT,84535,NOT AVAILABLE,NOT AVAILABLE,COUNTY,OPEN,-999,SAN JUAN,49037,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.sanjuansheriff.org/,5/3/2018,IMAGERY,2018-05-03T00:00:00.000Z,http://www.sanjuansheriff.org/,NOT AVAILABLE,120,0.00214532440232,2.41748482632e-07,3794.890625,267.352016235727
5783,5383,10003467,SALT LAKE CITY CENTER,1585 W 2100 S,SALT LAKE CITY,UT,84119,NOT AVAILABLE,(801) 973-3800,LOCAL,OPEN,-999,SALT LAKE,49035,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.geogroup.com/Locations,5/22/2018,IMAGERY,2018-05-22T00:00:00.000Z,https://www.geogroup.com/Locations,MINIMUM,115,0.00248417152598,2.41986022922e-07,3956.8515625,324.694895440072
5784,5384,10003458,TOOELE COUNTY JAIL / SHERIFF,47 S MAIN ST,TOOELE,UT,84074,NOT AVAILABLE,NOT AVAILABLE,COUNTY,CLOSED,0,TOOELE,49045,USA,922140,CORRECTIONAL INSTITUTIONS,https://rs.locationshub.com/location_detail.aspx?id=022-10067170,5/3/2018,IMAGERY,2018-05-03T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,277,0.00666393083563,7.38608175464e-07,12042.0625,841.557565785308
5785,5385,10002894,LAUREL RIDGE TREATMENT CENTER,17720 CORPORATE WOODS DR,SAN ANTONIO,TX,78259,NOT AVAILABLE,NOT AVAILABLE,LOCAL,OPEN,-999,BEXAR,48029,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.laurelridgetc.com/,3/1/2016,UNVERIFIED,2018-05-22T00:00:00.000Z,NOT AVAILABLE,MINIMUM,252,0.00890122692886,3.532836111e-06,50351.5390625,1067.85114578461
5786,5386,10002867,HARRIS COUNTY BAKERS STREET JAIL,1307 BAKER ST,HOUSTON,TX,77002,NOT AVAILABLE,(713) 755-2400,COUNTY,OPEN,1072,HARRIS,48201,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.harriscountyso.org/Default.aspx,4/27/2018,IMAGERY,2018-04-27T00:00:00.000Z,https://www.harriscountyso.org/Default.aspx,MINIMUM,1070,0.00342045232331,7.03020800089e-07,10035.796875,404.270749412981
5787,5387,10002865,HARRIS COUNTY INMATE PROCESSING DIVISION,1201 COMMERCE ST,HOUSTON,TX,77002,NOT AVAILABLE,NOT AVAILABLE,COUNTY,NOT AVAILABLE,-999,HARRIS,48201,USA,922140,CORRECTIONAL INSTITUTIONS,NOT AVAILABLE,NOT AVAILABLE,IMAGERY,2018-04-27T00:00:00.000Z,NOT AVAILABLE,MAXIMUM,-999,0.00247700629348,3.20609803562e-07,4576.73046875,291.287900315271
5788,5388,10002866,HARRIS COUNTY 701 JAIL,701 N SAN JACINTO ST,HOUSTON,TX,77002,NOT AVAILABLE,(713) 755-8430,COUNTY,OPEN,4000,HARRIS,48201,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.harriscountyso.org/Default.aspx,4/27/2018,IMAGERY,2018-04-27T00:00:00.000Z,https://www.harriscountyso.org/Default.aspx,MINIMUM,4144,0.00275412026468,4.04441766981e-07,5773.55078125,328.538555209822
5789,5389,10002767,SMITH COUNTY JAIL - CENTRAL DIVISION,206 E ELM ST,TYLER,TX,75701,NOT AVAILABLE,NOT AVAILABLE,COUNTY,OPEN,285,SMITH,48423,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.smithcountysheriff.com/,5/1/2018,IMAGERY,2018-05-01T00:00:00.000Z,https://www.smithcountysheriff.com/,MAXIMUM,276,0.00364566452777,5.45294198956e-07,7998.765625,441.021376542353
5790,5390,10002871,HARRIS COUNTY YOUTH VILLAGE,210 J W MILLS DR,SEABROOK,TX,77586,NOT AVAILABLE,(713) 222-4700,COUNTY,OPEN,87,HARRIS,48201,USA,922140,CORRECTIONAL INSTITUTIONS,"https://hcjpd.harriscountytx.gov/Pages/Annual-Reports.aspx, https://hcjpd.harriscountytx.gov/Pages/Facilities.aspx",4/27/2018,IMAGERY,2018-04-27T00:00:00.000Z,https://hcjpd.harriscountytx.gov/Pages/Facilities.aspx,JUVENILE,128,0.00780358635045,1.14356057072e-06,16293.2578125,919.998591530444
5791,5391,10002868,HARRIS COUNTY 711 JAIL,711 N SAN JACINTO ST,HOUSTON,TX,77002,NOT AVAILABLE,(713) 755-1188,COUNTY,OPEN,-999,HARRIS,48201,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.harriscountyso.org/Default.aspx,4/27/2018,IMAGERY,2018-04-27T00:00:00.000Z,https://www.harriscountyso.org/Default.aspx,NOT AVAILABLE,144,0.00248701458212,2.20600852165e-07,3149.16796875,287.146601062876
5792,5392,10002974,BENTON COUNTY CORRECTIONS FACILITY,190 NW 4TH ST,CORVALLIS,OR,97330,NOT AVAILABLE,(541) 766-6866,COUNTY,OPEN,67,BENTON,41003,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.co.benton.or.us/sheriff,4/16/2018,IMAGERY,2018-04-16T00:00:00.000Z,https://www.co.benton.or.us/sheriff,NOT AVAILABLE,40,0.0014558832324,1.28455811424e-07,2234.3046875,189.176570190222
5793,5393,10003740,TROY CITY JAIL,300 ELM STREET,TROY,AL,36081,NOT AVAILABLE,(334) 566-0500,LOCAL,OPEN,2,PIKE,01109,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.troyal.gov/content/6205/6239/16340/default.aspx,9/7/2016,IMAGERY,2018-05-23T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,18,0.00134067135145,8.48988392256e-08,1237.9921875,163.317161926211
5794,5394,10004790,GRUNDY COUNTY JAIL,62 SPRING STREET,ALTAMONT,TN,37301,NOT AVAILABLE,NOT AVAILABLE,COUNTY,CLOSED,0,GRUNDY,47061,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.grundycountyherald.com/sheriffs-office-moves-to-new-jail/,11/23/2016,IMAGERY,2018-04-23T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,34,0.00124880635138,7.43696909186e-08,1131.0390625,154.323778414317
5795,5395,10002873,CLAY ROAD JAIL HARRIS COUNTY IPD,16715 CLAY RD,HOUSTON,TX,77084,NOT AVAILABLE,NOT AVAILABLE,COUNTY,NOT AVAILABLE,-999,HARRIS,48201,USA,922140,CORRECTIONAL INSTITUTIONS,NOT AVAILABLE,NOT AVAILABLE,IMAGERY,2018-05-02T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,-999,0.00184645727308,1.83394161023e-07,2619.828125,223.113103873471
