"","X1..YEAR","X2..TRIFD","X3..FRS.ID","X4..FACILITY.NAME","X5..STREET.ADDRESS","X6..CITY","X7..COUNTY","X8..ST","X9..ZIP","X10..BIA","X11..TRIBE","X12..LATITUDE","X13..LONGITUDE","ONSITE_RELEASES"
"15171",2018,"65714CNCRT433TR",110020056945,"CHRISTIAN COUNTY CONCRETE","432 W TRACKER RD","NIXA","CHRISTIAN","MO",65714,NA,"",37.06561,-93.29911,0.344107
"15172",2018,"6571WBRFLX1299I",110020152680,"DURA-LINE","1299 IND US TRIAL PARK AVE","MOUNTAIN GROVE","WRIGHT","MO",65711,NA,"",37.12457,-92.280091,2.21
"15173",2018,"65721FCCHF5030F",110009709832,"FIOCCHI OF AMERICA INC","6930 N FREMONT RD","OZARK","CHRISTIAN","MO",65721,NA,"",37.09123,-93.2458,0
"15174",2018,"6572WCTYWD1817N",110045712546,"CITY WIDE CONSTRUCTION PRODUCTS INC","1817 N FARMER BRANCH RD","OZARK","CHRISTIAN","MO",65721,NA,"",37.09204,-93.22998,5.02
"15175",2018,"65735TRCKRGOLDE",110012607624,"TRACKER MARINE CLINTON","1275 GOLDEN VALLEY DR","CLINTON","HENRY","MO",64735,NA,"",38.385471,-93.761551,255492.14
"15176",2018,"65738CNCRT34USH",110064147800,"CONCRETE CO OF SPRINGFIELD- REPUBLIC","3401 US HWY 60 E","REPUBLIC","GREENE","MO",65738,NA,"",37.13571,-93.45245,0.363398
"15177",2018,"65746STLPRSTEEL",110018006076,"HUTCHENS INDUSTRIES INC","626 E STEEL ST","SEYMOUR","WEBSTER","MO",65746,NA,"",37.155102,-92.760857,93.14
"15178",2018,"65769SYNTXFIRST",110000444788,"BCP INGREDIENTS INC","299 EXTENSION ST","VERONA","LAWRENCE","MO",65769,NA,"",36.964532,-93.798915,2942
"15179",2018,"65775BRCHR508TH",110000444797,"AHF PRODUCTS","508 W THORNBURGH ST","WEST PLAINS","HOWELL","MO",65775,NA,"",36.7378,-91.85836,6
"15180",2018,"65775MRTHNHWY63",110000444804,"REGAL BELOIT (MARATHON ELECTRIC)","1000 LANTON RD","WEST PLAINS","HOWELL","MO",65775,NA,"",36.715118,-91.839531,0
"15181",2018,"65775RYLKN6425S",110017984671,"ROYAL OAK ENTERPRISES LLC","6300 STATE ROUTE ZZ","WEST PLAINS","HOWELL","MO",65775,NA,"",36.71184,-91.81533,0
"15182",2018,"65775STHWS1MCDA",110012607633,"DRS-SSI","1 MCDANIEL ST","WEST PLAINS","HOWELL","MO",65775,NA,"",36.73955,-91.8587,58
"15183",2018,"65789HGHPR4225O",110011087849,"HIGH PERFORMANCE HOSE FACILITY","4225 ODC RD 1020","POMONA","HOWELL","MO",65789,NA,"",36.888028,-91.914028,0
"15184",2018,"65801PLMLL1600W",110000444859,"PAUL MUELLER CO","1600 W PHELPS","SPRINGFIELD","GREENE","MO",65802,NA,"",37.212416,-93.314401,5.525
"15185",2018,"65801SMDCL19WSU",110001463005,"US MEDICAL CENTER FOR FEDERAL PRISONERS SPRINGFIELD 922140 U","1900 W SUNSHINE ST","SPRINGFIELD","GREENE","MO",65801,NA,"",37.175831,-93.329444,2463.4772
"15186",2018,"65802MXXXX3211E",110000444886,"3M CO - SPRINGFIELD","3211 E CHESTNUT EXPY","SPRINGFIELD","GREENE","MO",65802,NA,"",37.21287,-93.2272,22252
"15187",2018,"65802PRNML2726W",110017979311,"LAND O'LAKES PURINA FEED LLC-SPRINGFIELD","2726 W DIVISION ST","SPRINGFIELD","GREENE","MO",65802,NA,"",37.22621,-93.33136,0
"15188",2018,"65802SFTYK734NW",110064172531,"SAFETY-KLEEN SYSTEMS SPRINGFIELD (SMO)","734 NW BYPASS 66","SPRINGFIELD","GREENE","MO",65802,NA,"",37.21736,-93.348255,5
"15189",2018,"65802STNLS633NP",110000444902,"STAINLESS FABRICATION INC","4455 W KEARNEY","SPRINGFIELD","GREENE","MO",65803,NA,"",37.2432,-93.3697,750
"15190",2018,"65803CMSTR2101N",110000494830,"MERRILL IRON & STEEL INC","2101 N PACKER RD","SPRINGFIELD","GREENE","MO",65803,NA,"",37.23546,-93.23394,128
"15191",2018,"65803CNTRL1300W",110011086270,"ADM ANIMAL NUTRITION","1300 W LOCUST ST","SPRINGFIELD","GREENE","MO",65803,NA,"",37.22898,-93.30664,0
"15192",2018,"65803HLNDD1133E",110000571630,"HILAND DAIRY FOODS CO","1133 E KEARNEY","SPRINGFIELD","GREENE","MO",65803,NA,"",37.241525,-93.276919,0
"15193",2018,"65803KMNFC2720E",110000444939,"KO MANUFACTURING INC","2720 E DIVISION","SPRINGFIELD","GREENE","MO",65803,NA,"",37.224667,-93.239519,0
"15194",2018,"65803NRTHS4000C",110012704083,"NORTHSTAR BATTERY CO LLC","4000 CONTINENTAL WAY","SPRINGFIELD","GREENE","MO",65803,NA,"",37.24142,-93.20923,40
"15195",2018,"65803SPRRF2055E",110000444993,"SUPERIOR SOLVENTS & CHEMICALS","2055 E BLAINE ST","SPRINGFIELD","GREENE","MO",65803,NA,"",37.229099,-93.255997,11910.32
"15196",2018,"65803ZRKSC3740E",110024423667,"OZARKS CULTURED MARBLE","3740 E EVERGREEN","SPRINGFIELD","GREENE","MO",65803,NA,"",37.25371,-93.21498,5794
"15197",2018,"65804DRFTN2035E",110000494849,"KRAFTHEINZ CO","2035 E BENNETT","SPRINGFIELD","GREENE","MO",65804,NA,"",37.19065,-93.2572,0
"15198",2018,"65804GMTRB2401E",110023008261,"SRC ELECTRICAL LLC","2401 E SUNSHINE ST","SPRINGFIELD","GREENE","MO",65804,NA,"",37.18399,-93.24775,0.021
"15199",2018,"65805CNCRT51SHE",110001455210,"CONCRETE CO OF SPRINGFIELD- SHERMAN STREET","510 SHERMAN ST","SPRINGFIELD","GREENE","MO",65805,NA,"",37.21426,-93.27803,0.381982
"15200",2018,"65807SYNTX2460W",110045547547,"EUTICALS INC","2460 W BENNETT ST","SPRINGFIELD","GREENE","MO",65807,NA,"",37.188566,-93.325921,28502.0011351101
"15201",2018,"65808DYCPR2601W",110000445064,"TIMKEN SMO LLC","2601 W BATTLEFIELD RD","SPRINGFIELD","GREENE","MO",65807,NA,"",37.16399,-93.32885,11272
"15202",2018,"6580WDRKST3612W",110027227711,"DURAKAST-CONCRETE CO OF THE OZARKS","3612 W NICHOLS ST","SPRINGFIELD","GREENE","MO",65803,NA,"",37.219551,-93.351098,0.226543
"15203",2018,"6580WNRTHS132NA",110039571175,"NORTHSTAR BATTERY CO LLC PLANT 2","1320 N. ALLIANCE","SPRINGFIELD","GREENE","MO",65802,NA,"",37.22455,-93.37945,460
"15204",2018,"6580WPSTRN1325N",110070551617,"POSITRONIC INDUSTRIES INC","1325 N ELDON AVE","SPRINGFIELD","GREENE","MO",65803,NA,"",37.22485,-93.35741,0
"15205",2018,"6580WSPRNG2836W",110011110626,"SPRINGFIELD READY MIX CO","2836 W DIVISION ST","SPRINGFIELD","GREENE","MO",65802,NA,"",37.22649,-93.33136,8.6
"15206",2018,"6580WSPRNG4727E",110070531254,"SPRINGFIELD REMANUFACTURING CORP EAST","4727 E. KEARNEY STREET","SPRINGFIELD","GREENE","MO",65803,NA,"",37.24559,-93.1929,0
"15207",2018,"6580WSPRNG65NBR",110017978580,"SPRINGFIELD REMANUFACTURING CORP","650 N BROADVIEW PL","SPRINGFIELD","GREENE","MO",65802,NA,"",37.215136,-93.379442,0
"15208",2018,"66002MDWST1300M",110000445073,"MGPI PROCESSING INC","1300 MAIN ST","ATCHISON","ATCHISON","KS",66002,NA,"",39.561,-95.1333,110092
"15209",2018,"66002NTRLN2604I",110001354392,"PROGRESS RAIL- FASTENER DIV","2604 INDUSTRY ST","ATCHISON","ATCHISON","KS",66002,NA,"",39.55565,-95.154281,0
"15210",2018,"66002RCKWL4THAN",110017375124,"BRADKEN ATCHISON/ST JOSEPH","400 S FOURTH ST","ATCHISON","ATCHISON","KS",66002,NA,"",39.557684,-95.116516,18184.49
"15211",2018,"66002WMCMF1116U",110006014080,"WE MAC MANUFACTURING","11016 W HWY 59","ATCHISON","ATCHISON","KS",66002,NA,"",39.5493,-95.1634,361.5
"15212",2018,"6600WTCHSN153HI",110070244726,"ATCHISON READY MIX PLANT 25","1503 HIGHWAY 59","ATCHISON","ATCHISON","KS",66002,NA,"",39.557295,-95.137864,1010
"15213",2018,"66018NTRVT355W9",110017376025,"INTERVET INC","35500 W 91ST ST","DE SOTO","JOHNSON","KS",66018,NA,"",38.96395,-94.99215,0
"15214",2018,"66024KMGBR52S15",110037194531,"RITEPACK INC","502 S 15TH ST","WATHENA","DONIPHAN","KS",66090,NA,"",39.75094,-94.88875,40
"15215",2018,"66024SNRKLHWY23",110000445108,"SNORKEL INTERNATIONAL LLC","1609 ROSEPORT RD","ELWOOD","DONIPHAN","KS",66024,NA,"",39.74779,-94.89663,0.21
"15216",2018,"66025RCNCX1201C",110001238170,"HP PELZER AUTOMOTIVE SYSTEMS INC","1201 CARDINAL DR","EUDORA","DOUGLAS","KS",66025,NA,"",38.93893,-95.08248,0
"15217",2018,"66031STSNC3NEWC",110003140752,"STOUSE LLC","300 NEW CENTURY PKWY","NEW CENTURY","JOHNSON","KS",66031,NA,"",38.82866,-94.89923,1577
"15218",2018,"66032STKNS134SM",110025333734,"EAST KANSAS AGRI-ENERGY","1304 S MAIN ST","GARNETT","ANDERSON","KS",66032,NA,"",38.271522,-95.237414,1929
"15219",2018,"6603WPNNYS16741",110067540469,"PENNYS CONCRETE","16741 CONESTOGA ST","NEW CENTURY","JOHNSON","KS",66031,NA,"",38.82418,-94.90546,14.45
"15220",2018,"66040LCYGNRR1BO",110000747988,"GREAT PLAINS ENERGYLACYGNE GENERATING STATION","25166 E 2200 RD","LA CYGNE","LINN","KS",66040,NA,"",38.34792,-94.644946,886567.902392952
"15221",2018,"66044FMCCR9THMA",110017579850,"ICL","440 N 9TH ST","LAWRENCE","DOUGLAS","KS",66044,NA,"",38.97993,-95.21443,0
"15222",2018,"66044LWRNC1250N",110000445180,"LAWRENCE ENERGY CENTER","1250 N 1800 RD","LAWRENCE","DOUGLAS","KS",66049,NA,"",39.0081,-95.2695,547552.301235903
"15223",2018,"66044PKCHM440BN",110008059475,"CHEMTRADE PHOSPHORUS SPECIALTIES LLC","440 B N 9TH ST","LAWRENCE","DOUGLAS","KS",66044,NA,"",38.978613,-95.21441,0
"15224",2018,"66044QKRTS727NI",110000445199,"BIG HEART PET BRANDS INC","727 N IOWA ST","LAWRENCE","DOUGLAS","KS",66049,NA,"",38.970302,-95.26042,0
"15225",2018,"66044TRWNC2400P",110000445206,"SCHLUMBERGER TECHNOLOGY CORP LAWRENCE TECHNOLOGY CENTER","2400 PACKER RD","LAWRENCE","DOUGLAS","KS",66049,NA,"",38.99796,-95.263491,69
"15226",2018,"66046PRSCN3741G",110008059439,"PROSOCO INC","3741 GREENWAY CIR","LAWRENCE","DOUGLAS","KS",66046,NA,"",38.94758,-95.1888,500
"15227",2018,"66046STRNV3841G",110000445224,"API AMERICAS INC","3841 GREENWAY CIR","LAWRENCE","DOUGLAS","KS",66046,NA,"",38.94738,-95.17993,14093
"15228",2018,"66048GRTWS2017S",110001131631,"GREAT WESTERN MANUFACTURING CO INC","2017 S 4TH ST","LEAVENWORTH","LEAVENWORTH","KS",66048,NA,"",39.29622,-94.90895,5.03
"15229",2018,"6604WFDRLB13MET",110001244546,"FEDERAL BUREAU OF PRISONS US PENITENTIARY","1300 METROPOLITAN AVE.","LEAVENWORTH","LEAVENWORTH","KS",66048,NA,"",39.32774,-94.93495,4123.46
"15230",2018,"6604WHLLMR45EIS",110001244528,"HALLMARK CARDS INC","450 EISENHOWER ROAD","LEAVENWORTH","LEAVENWORTH","KS",66048,NA,"",39.26691,-94.90553,0
"15231",2018,"6604WPLNTX3645E",110042001954,"PLANT #20","3645 E 23RD AVE","LAWRENCE","DOUGLAS","KS",66046,NA,"",38.940282,-95.18954,0
"15232",2018,"6604WPNNYS8E8TH",110001238152,"PENNYS CONCRETE","800 E. 8TH STREET","LAWRENCE","DOUGLAS","KS",66044,NA,"",38.96937,-95.22463,6.94
"15233",2018,"66061CNTRY1340W",110009969089,"CENTURY CONCRETE INC OLATHE FACILITY","1340 W 149TH ST","OLATHE","JOHNSON","KS",66061,NA,"",38.85835,-94.84045,0.36562
"15234",2018,"66061DYMNN805EA",110002344419,"ITW PRO BRANDS","805 E OLD 56 HWY","OLATHE","JOHNSON","KS",66061,NA,"",38.866176,-94.809213,440
"15235",2018,"66061HNYWL23500",110012702646,"HONEYWELL AEROSPACE OLATHE","23500 W 105TH ST","OLATHE","JOHNSON","KS",66061,NA,"",38.93613,-94.85665,0
"15236",2018,"66061LFRGN1245W",110024523942,"AUDUBON READYMIX LLC DBA QUICKSILVER READYMIX - OLATHE","1245 W 149TH ST","OLATHE","JOHNSON","KS",66061,NA,"",38.858,-94.83861,0.0103
"15237",2018,"66061MRLYCMARLE",110057582904,"SPX COOLING TECHNOLOGIES","W MARLEY RD & S LONE ELM RD","OLATHE","JOHNSON","KS",66061,NA,"",38.85918,-94.83759,942
"15238",2018,"66061STHWS1400S",110000445304,"EXXONMOBIL OLATHE GREASE PLANT","1400 S HARRISON","OLATHE","JOHNSON","KS",66061,NA,"",38.86317,-94.81583,0
"15239",2018,"66061WRGRC701SK",110000445297,"GCP APPLIED TECHNOLOGIES INC","701 S KANSAS AVE","OLATHE","JOHNSON","KS",66061,NA,"",38.87258,-94.82062,0
"15240",2018,"66062GRMNN1200E",110003205816,"GARMIN INTERNATIONAL INC","1200 E 151 ST ST","OLATHE","JOHNSON","KS",66062,NA,"",38.85469,-94.79975,0.041
"15241",2018,"66067HVNSS2001D",110000445313,"SCHUFF STEEL MIDWEST","2001 N DAVIS ST","OTTAWA","FRANKLIN","KS",66067,NA,"",38.64635,-95.24915,190.08
"15242",2018,"6606WBLDRS745NL",110070543131,"BUILDERS CHOICE","745 N LOCUST ST","OTTAWA","FRANKLIN","KS",66067,NA,"",38.62704,-95.272,1.69
"15243",2018,"6606WFRTRR515US",110069315468,"FORTERRA CONCRETE PRODUCTS - OSKALOOSA","5150 US-59","OSKALOOSA","JEFFERSON","KS",66066,NA,"",39.138654,-95.32874,0.03203
"15244",2018,"6606WGRMNN11E1B",110070556442,"GARMIN INTERNATIONAL - BUILDING 5","1100 E 151ST ST","OLATHE","JOHNSON","KS",66062,NA,"",38.85488,-94.8023,0.0137
"15245",2018,"6606WSTRTR81EAS",110055498910,"LTA II MANUFACTURING LLC","801 E N ST","OTTAWA","FRANKLIN","KS",66067,NA,"",38.638615,-95.258481,22291
"15246",2018,"6606WTRTLX55NRG",110070604953,"TOROTEL PRODUCTS INC","550 N ROGERS RD","OLATHE","JOHNSON","KS",66062,NA,"",38.88951,-94.78896,0
"15247",2018,"66071RGDFR32200",110000834312,"OLDCASTLE LAWN & GARDEN","32200 LOCKOUT RD","PAOLA","MIAMI","KS",66071,NA,"",38.5447,-94.91826,0
"15248",2018,"6607WJFFRS778LE",110069308671,"JEFFERSON COUNTY READY MIX CONCRETE PLANT 23","778 LECOMPTON RD","PERRY","JEFFERSON","KS",66073,NA,"",39.0561,-95.3838,0
"15249",2018,"66083FGNDS20400",110000445322,"AGC FLAT GLASS NA SPRING HILL PLANT","20400 N WEBSTER","SPRING HILL","JOHNSON","KS",66083,NA,"",38.758671,-94.823411,5
"15250",2018,"66090LTCND1009V",110015584376,"ALTEC INDUSTRIES INC","1009 VERNON ROAD","WATHENA","DONIPHAN","KS",66090,NA,"",39.756641,-94.9276,12900
"15251",2018,"66090MDLND1BCHL",110025333752,"MIDLAND STEEL CO MIDLAND STEEL","202 BOEH LN","WATHENA","DONIPHAN","KS",66090,NA,"",39.75435,-94.94094,53
"15252",2018,"66104NRMNC4240N",110000445340,"NEARMAN CREEK POWER STATION","4240 N 55TH ST","KANSAS CITY","WYANDOTTE","KS",66104,NA,"",39.16272,-94.69935,201377.880118943
"15253",2018,"66104QNDRP3601N",110000445368,"KANSAS CITY BPU QUINDARO POWER STATION","3601 N 12TH ST","KANSAS CITY","WYANDOTTE","KS",66104,NA,"",39.14862,-94.64048,1193.18
"15254",2018,"66105PQCRP17THS",110009967125,"PQ CORP","1700 KANSAS AVE","KANSAS CITY","WYANDOTTE","KS",66105,NA,"",39.08742,-94.64768,5470
"15255",2018,"66105PRCTR1900K",110000445395,"PROCTER & GAMBLE MANUFACTURING CO","1900 KANSAS AVE","KANSAS CITY","WYANDOTTE","KS",66105,NA,"",39.089722,-94.653889,44.13
"15256",2018,"66105STNLY511OS",110000445402,"SCHROER MANUFACTURING CO","511 OSAGE AVE","KANSAS CITY","WYANDOTTE","KS",66105,NA,"",39.08442,-94.62135,30
"15257",2018,"66106FRBNK3601F",110000445411,"PENTAIR  - KANSAS CITY OPERATION","3601 FAIRBANKS AVE","KANSAS CITY","WYANDOTTE","KS",66106,NA,"",39.08783,-94.67105,760.63
"15258",2018,"66106HRCRS5200S",110000531933,"HARCROS CHEMICALS INC","5200 SPEAKER RD","KANSAS CITY","WYANDOTTE","KS",66106,NA,"",39.09492,-94.69655,17283
"15259",2018,"66106KNSSC3401F",110000445439,"SINCLAIR KANSAS CITY PRODUCTS TERMINAL","3401 FAIRBANKS AVE","KANSAS CITY","WYANDOTTE","KS",66106,NA,"",39.087581,-94.667195,5750.5
"15260",2018,"66106SHLND5420S",110000445448,"NEXEO SOLUTIONS LLC","5420 SPEAKER RD","KANSAS CITY","WYANDOTTE","KS",66106,NA,"",39.09493,-94.70446,9020
"15261",2018,"6610WRGNSP152WL",110060259321,"ERGON ASPHALT & EMULSIONS INC - WOLCOTT","10520 WOLCOTT DRIVE","KANSAS CITY","WYANDOTTE","KS",66109,NA,"",39.20119,-94.82168,0
"15262",2018,"66110PBGRD300S3",110000445457,"PBI/GORDON CORP","300 S 3RD ST","KANSAS CITY","WYANDOTTE","KS",66118,NA,"",39.100451,-94.616467,627
"15263",2018,"66110PBGRDALTER",110000596490,"PBI/GORDON CORP - JAYHAWK FACILITY","ALT. 69 HWY & MILITARY RD","CRESTLINE","CHEROKEE","KS",66728,NA,"",37.114566,-94.697125,0
"15264",2018,"66111BRTNS901S6",110000445475,"BARTON SOLVENTS INC KANSAS CITY","901 S 66TH TERRACE","KANSAS CITY","WYANDOTTE","KS",66111,NA,"",39.08093,-94.7314,2926.015
"15265",2018,"66111CNSPC636S6",110000445484,"DAYTON SUPERIOR CORP KC","636 S 66TH TERRACE","KANSAS CITY","WYANDOTTE","KS",66111,NA,"",39.08612,-94.73227,3026
"15266",2018,"66111CNTRY2140S",110000445493,"FUCHS LUBRICANTS CO","2140 S 88TH ST","KANSAS CITY","WYANDOTTE","KS",66111,NA,"",39.06047,-94.78346,859
"15267",2018,"66111CNTRY8901W",110012702469,"CENTURY CONCRETE INC EDWARDSVILLE FACILITY","8901 WOODEND","EDWARDSVILLE","WYANDOTTE","KS",66111,NA,"",39.05102,-94.78459,338.244552
"15268",2018,"66111GRFFN7111G",110000445518,"AMSTED RAIL CO GRIFFIN WHEEL KANSAS CITY FACILITY","7111 GRIFFIN RD","KANSAS CITY","WYANDOTTE","KS",66111,NA,"",39.08221,-94.74284,604774.4
"15269",2018,"66115CNTRL41FUN",110022411353,"CENTRAL SOLUTIONS INC","401 FUNSTON RD","KANSAS CITY","WYANDOTTE","KS",66115,NA,"",39.14294,-94.61696,0
"15270",2018,"66115CRTNT103FU",110000445536,"CERTAINTEED CORP","103 FUNSTON RD","KANSAS CITY","WYANDOTTE","KS",66115,NA,"",39.142019,-94.615315,16813.54
"15271",2018,"66115CSTMM315CH",110024699174,"A & E CUSTOM MANUFACTURING","3150 CHRYSLER MFG","KANSAS CITY","WYANDOTTE","KS",66115,NA,"",39.14535,-94.61267,13.6
"15272",2018,"66115GMCCP3201F",110001307924,"GM MLCG FAIRFAX ASSEMBLY","3201 FAIRFAX TRAFFICWAY","KANSAS CITY","WYANDOTTE","KS",66115,NA,"",39.147533,-94.601884,505705.03
"15273",2018,"66115GNBNC3001F",110000445554,"EXIDE TECHNOLOGIES","3001 FAIRFAX TRAFFICWAY","KANSAS CITY","WYANDOTTE","KS",66115,NA,"",39.14026,-94.61099,80.92
"15274",2018,"66115MBLKN966SU",110000445581,"EXXONMOBIL KANSAS CITY REGIONAL DISTRIBUTION CENTER","966 SUNSHINE RD","KANSAS CITY","WYANDOTTE","KS",66115,NA,"",39.14663,-94.63265,0
"15275",2018,"66115MPRBL450FU",110015679764,"ERGON ARMOR INC-KANSAS CITY","450 FUNSTON RD","KANSAS CITY","WYANDOTTE","KS",66115,NA,"",39.14293,-94.61822,0
"15276",2018,"66115PHLLP2029F",110000445607,"PHILLIPS 66  KANSAS CITY TERMINAL","2029 FAIRFAX TRAFFICWAY","KANSAS CITY","WYANDOTTE","KS",66115,NA,"",39.12861,-94.61062,4947.6
"15277",2018,"66115WNSCR300SU",110000445643,"OWENS CORNING INSULATING SYSTEMS LLC - KANSAS CITY","300 SUNSHINE RD","KANSAS CITY","WYANDOTTE","KS",66115,NA,"",39.14658,-94.61474,595
"15278",2018,"66117LFRGN317S3",110001240103,"KANSAS CITY READYMIX LLC DBA TALON CONCRETE - BUNKER","317 S 3RD ST","KANSAS CITY","WYANDOTTE","KS",66118,NA,"",39.101529,-94.617233,0.0805001
"15279",2018,"66118CRGLL44EWI",110001307915,"CARGILL FEED & NUTRITION KANSAS CITY","21 STATE LINE ROAD","KANSAS CITY","WYANDOTTE","KS",66118,NA,"",39.103883,-94.60712,0
"15280",2018,"66118FRDYC211CE",110001307817,"FORDYCE CONCRETE CO INC CENTRAL AVENUE FACILITY","211 CENTRAL AVE","KANSAS CITY","WYANDOTTE","KS",66118,NA,"",39.103484,-94.612545,3.087873
"15281",2018,"66118MDSTH213CE",110007364315,"MID-SOUTH MILLING CO INC","213 CENTRAL AVE","KANSAS CITY","WYANDOTTE","KS",66118,NA,"",39.10327,-94.61311,0
"15282",2018,"66201GTWYT4PITZ",110039075871,"GATEWAY TERMINALS LLC","4 PITZMAN AVE","SAUGET","ST CLAIR","IL",62201,NA,"",38.590643,-90.191543,43.9361424
"15283",2018,"66203VTCRF11100",110000445670,"VITA CRAFT CORP","11100 W 58TH ST","SHAWNEE","JOHNSON","KS",66203,NA,"",39.02385,-94.71515,15
"15284",2018,"6620WCNCRT99WES",110009972048,"CONCRETE MATERIALS INC","9900 W 75TH ST","MERRIAM","JOHNSON","KS",66204,NA,"",38.99306,-94.70055,8.42
"15285",2018,"6620WPCKGN68W61",110000793188,"PACKAGING PRODUCTS CORP LLC","6800 W 61ST ST","MISSION","JOHNSON","KS",66202,NA,"",39.01899,-94.66332,0
"15286",2018,"66214NVRSL9090N",110000445689,"UNIVERSAL ENGRAVING INC","9090 NIEMAN RD","OVERLAND PARK","JOHNSON","KS",66214,NA,"",38.96428,-94.71431,81.45
"15287",2018,"66215NVRSL11801",110002128313,"UNIVERSAL ENGRAVING INC","11801 86TH TERRACE","LENEXA","JOHNSON","KS",66215,NA,"",38.97203,-94.7226,60.61
"15288",2018,"66216MBYCR12707",110011241815,"BAYER US","12707 SHAWNEE MISSION PKWY","SHAWNEE","JOHNSON","KS",66216,NA,"",39.01471,-94.73329,20
"15289",2018,"66219MGNMP15740",110015679773,"MAGNUM PRODUCTS","15740 W 108TH ST","LENEXA","JOHNSON","KS",66219,NA,"",38.93302,-94.76849,0
"15290",2018,"66219RRWMT16W18",110003168731,"ARROW MATERIAL HANDLING","16000 W 108TH ST","LENEXA","JOHNSON","KS",66219,NA,"",38.93302,-94.77137,45
"15291",2018,"6621WBMNCX896RS",110001376868,"BIOMUNE CO","8906 ROSEHILL","LENEXA","JOHNSON","KS",66215,NA,"",38.96693,-94.73295,0
"15292",2018,"6621WKCHRB1585W",110060258377,"KOCHER + BECK USA LP","15850 W 99TH ST","LENEXA","JOHNSON","KS",66219,NA,"",38.94714,-94.76898,201
"15293",2018,"6621WRBBMN181MI",110001963938,"TRANSCONTIENTAL ROBBIE INC","10810 MID AMERICA AVE","LENEXA","JOHNSON","KS",66219,NA,"",38.93251,-94.76413,0
"15294",2018,"66227KCCTN8501H",110000445732,"NAZDAR SHAWNEE","8501 HEDGE LN TERRACE","SHAWNEE","JOHNSON","KS",66227,NA,"",38.97253,-94.85691,3720
"15295",2018,"6622WFRTRR236W4",110069312871,"FORTERRA CONCRETE PRODUCTS - BONNER SPRINGS","23600 W 40TH ST","SHAWNEE","JOHNSON","KS",66226,NA,"",39.05609,-94.86007,0.110974
"15296",2018,"6622WPNNYS2337W",110016612110,"PENNYS CONCRETE","23307 W 82ND ST","SHAWNEE","JOHNSON","KS",66227,NA,"",38.98,-94.85548,11.89
"15297",2018,"66411GRGPC2127H",110002339229,"GP INDUSTRIAL PLASTERS LLC","2127 HWY 77","BLUE RAPIDS","MARSHALL","KS",66411,NA,"",39.70694,-96.64689,85.2
"15298",2018,"6643WHMMRS41CEN",110024704122,"HAMMERSMITH MANUFACTURING & SALES INC","401 CENTRAL AVE","HORTON","BROWN","KS",66439,NA,"",39.65675,-95.52744,6
"15299",2018,"66442SDDSRAFZNE",110020842310,"US ARMY FORT RILEY-GARRISON","BUILDING 580 FIRST DIVISION RD","FORT RILEY","GEARY","KS",664425007,NA,"",39.306647,-96.960906,5198.1
"15300",2018,"6644WPLNTX2829A",110042001963,"PLANT #9","2829 ALT HWY 77","JUNCTION CITY","GEARY","KS",66441,NA,"",39.055897,-96.852036,0
"15301",2018,"66502PRKRH1501H",110017375160,"PARKER HANNIFIN MANHATTAN FACILITY","1501 HAYES DR","MANHATTAN","POTTAWATOMIE","KS",66502,NA,"",39.19702,-96.55831,0
"15302",2018,"66508LNDLL1700M",110011247999,"LANDOLL CORP","1900 N ST","MARYSVILLE","MARSHALL","KS",66508,NA,"",39.84934,-96.63471,7136
"15303",2018,"6650WFLRNC5935C",110017376052,"FLORENCE CORP OF KANSAS","5935 CORPORATE DR.","MANHATTAN","RILEY","KS",66503,NA,"",39.14115,-96.67701,2
"15304",2018,"6650WPLNTX27W52",110042001990,"PLANT #5","2070 W 52ND AVE","MANHATTAN","RILEY","KS",66502,NA,"",39.135114,-96.66322,0
"15305",2018,"6650WPLNTX71S4T",110008343872,"PLANT #6","701 S 4TH ST.","MANHATTAN","RILEY","KS",66502,NA,"",39.17298,-96.56196,0
"15306",2018,"6650WPNNYS2633E",110038126275,"PENNY'S CONCRETE INC","2633 EUREKA TERRACE","MANHATTAN","RILEY","KS",66503,NA,"",39.15065,-96.65102,2.83
"15307",2018,"66536JFFRY25905",110006011680,"JEFFREY ENERGY CENTER","25905 JEFFREY RD","SAINT MARYS","POTTAWATOMIE","KS",66536,NA,"",39.285877,-96.117516,2683854.60437203
"15308",2018,"66536NYXCL22AND",110037145210,"ONYX COLLECTION INC","202 ANDERSON AVE","BELVUE","POTTAWATOMIE","KS",66407,NA,"",39.215232,-96.176369,616021
"15309",2018,"6653WMDWST926GR",110070285771,"MIDWEST READY MIX & BUILDING SUPPLIES","926 GRANT ST","SABETHA","NEMAHA","KS",66534,NA,"",39.904218,-95.80149,2.13
"15310",2018,"66542FLXLN6000S",110000445821,"FUTAMURA USA INC","6000 SE 2ND ST","TECUMSEH","SHAWNEE","KS",66542,NA,"",39.05336,-95.557551,1227216
"15311",2018,"66542TCMSH2NDDU",110000596524,"TECUMSEH ENERGY CENTER","2ND & DUPONT RD","TECUMSEH","SHAWNEE","KS",66542,NA,"",39.05154,-95.56636,17095.5
"15312",2018,"66547BLDRS600BA",110000445830,"CATERPILLAR WORK TOOLS & SERVICES","600 BALDERSON BLVD","WAMEGO","POTTAWATOMIE","KS",66547,NA,"",39.20389,-96.2958,1895.83
