"","FRS_FACILITY_DETAIL_REPORT_URL","REGISTRY_ID","PRIMARY_NAME","LOCATION_ADDRESS","SUPPLEMENTAL_LOCATION","CITY_NAME","COUNTY_NAME","FIPS_CODE","STATE_CODE","STATE_NAME","COUNTRY_NAME","POSTAL_CODE","FEDERAL_FACILITY_CODE","FEDERAL_AGENCY_NAME","TRIBAL_LAND_CODE","TRIBAL_LAND_NAME","CONGRESSIONAL_DIST_NUM","CENSUS_BLOCK_CODE","HUC_CODE","EPA_REGION_CODE","SITE_TYPE_NAME","LOCATION_DESCRIPTION","CREATE_DATE","UPDATE_DATE","US_MEXICO_BORDER_IND","PGM_SYS_ACRNMS","INTEREST_TYPES","NAICS_CODES","NAICS_CODE_DESCRIPTIONS","SIC_CODES","SIC_CODE_DESCRIPTIONS","LATITUDE83","LONGITUDE83","CONVEYOR","COLLECT_DESC","ACCURACY_VALUE","REF_POINT_DESC","HDATUM_DESC","SOURCE_DESC"
"1895","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110037803865",110037803865,"RIVER TERMINALS","RIVER RD","","THE DALLES","WASCO","41065","OR","OREGON","UNITED STATES","97058","","","","",2,410659704001005,17070105,10,"CONTAMINATED SITE","","08-JAN-2009 18:25:45","","","OR-DEQ:87840","STATE MASTER","042271, 422710, 454311, 454312","HEATING OIL DEALERS., LIQUEFIED PETROLEUM GAS (BOTTLED GAS) DEALERS., PETROLEUM BULK STATIONS AND TERMINALS.","5171","PETROLEUM BULK STATIONS AND TERMINALS",45.6125,-121.196,"OR-DEQ","",NA,"","NAD83",NA
"1896","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110037823834",110037823834,"SHEARER SPRAYERS INC","OFF SANDLIN RD","","THE DALLES","WASCO","41065","OR","OREGON","UNITED STATES","97058","","","","",2,410659707002000,17070105,10,"CONTAMINATED SITE","","08-JAN-2009 19:13:15","","","OR-DEQ:23824","STATE MASTER","115112","SOIL PREPARATION, PLANTING, AND CULTIVATING.","0721, 7210","CROP PLANTING, CULTIVATING, AND PROTECTING",45.6018,-121.2489,"OR-DEQ","",NA,"","NAD83",NA
"1897","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110037825654",110037825654,"SPARKLE CLEANERS (FORMER)","508 W 9TH ST","","THE DALLES","WASCO","41065","OR","OREGON","UNITED STATES","97058","","","","",2,410659704001057,17070105,10,"CONTAMINATED SITE","DMC TOPOSCOUT","08-JAN-2009 19:18:03","24-SEP-2014 05:35:06","","OR-DEQ:41093","STATE MASTER","081232, 812320","DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED).","7216","DRYCLEANING PLANTS, EXCEPT RUG CLEANING",45.600175,-121.193156,"FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER",50,"ENTRANCE POINT OF A FACILITY OR STATION","NAD83",NA
"1898","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110037828651",110037828651,"SPEE-DEE HAULERS, INC.","2812 W 2ND ST","","THE DALLES","WASCO","41065","OR","OREGON","UNITED STATES","97058","","","","",2,410659705002000,17070105,10,"CONTAMINATED SITE","","08-JAN-2009 19:24:36","","","OR-DEQ:19598","STATE MASTER","042271, 044711, 044719, 422710, 447110, 447190, 454311, 454312","GASOLINE STATIONS WITH CONVENIENCE STORES., HEATING OIL DEALERS., LIQUEFIED PETROLEUM GAS (BOTTLED GAS) DEALERS., OTHER GASOLINE STATIONS., PETROLEUM BULK STATIONS AND TERMINALS.","5171, 5541","GASOLINE SERVICE STATIONS, PETROLEUM BULK STATIONS AND TERMINALS",45.619,-121.20914,"FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER",50,"ENTRANCE POINT OF A FACILITY OR STATION","NAD83",NA
"1899","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110037826868",110037826868,"STANDARD OIL BULK PLANT (FORMER) - THE DALLES","208 LAUGHLIN ST","","THE DALLES","WASCO","41065","OR","OREGON","UNITED STATES","97058","","","","",2,410659702003011,17070105,10,"CONTAMINATED SITE","DMC TOPOSCOUT","08-JAN-2009 19:20:35","","","OR-DEQ:41096","STATE MASTER","042271, 422710, 454311, 454312","HEATING OIL DEALERS., LIQUEFIED PETROLEUM GAS (BOTTLED GAS) DEALERS., PETROLEUM BULK STATIONS AND TERMINALS.","5171","PETROLEUM BULK STATIONS AND TERMINALS",45.600492,-121.179185,"FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER",150,"ENTRANCE POINT OF A FACILITY OR STATION","NAD83",NA
"1900","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110037810955",110037810955,"THE DALLES INDUSTRIAL CENTER","CHENOWETH CREEK INDUSTRIAL SUBDIVISION","","THE DALLES","WASCO","41065","OR","OREGON","UNITED STATES","97058","","","","",2,410659705003002,17070105,10,"CONTAMINATED SITE","","08-JAN-2009 18:43:36","24-SEP-2014 05:35:27","","OR-DEQ:87582","STATE MASTER","099999, 999990","","9999","NONCLASSIFIABLE ESTABLISHMENTS",45.6331,-121.2019,"RE-POWERING","",NA,"","NAD83",NA
"1901","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110070605566",110070605566,"THE DALLES ROUNDHOUSE (FORMER)","THE DALLES RAILYARD","","THE DALLES","WASCO","41065","OR","","USA","97058","","","","",NA,NA,NA,10,"CONTAMINATED SITE","","16-SEP-2019 11:37:04","","","SEMS:ORN001003160","SUPERFUND (NON-NPL)","","","","",NA,NA,"","",NA,"","NAD83",NA
"1902","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110037815567",110037815567,"THE DALLES SHOOTING RANGE","OLD COLUMBIA RIVER HWY","","THE DALLES","WASCO","41065","OR","OREGON","UNITED STATES","97058","","","","",2,410659706002071,17070105,10,"CONTAMINATED SITE","","08-JAN-2009 18:52:28","","","OR-DEQ:101696","STATE MASTER","332992","SMALL ARMS AMMUNITION MANUFACTURING.","3482","SMALL ARMS AMMUNITION",45.6364,-121.215,"OR-DEQ","",NA,"","NAD83",NA
"1903","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110037812828",110037812828,"TIDEWATER OIL BULK PLANT - THE DALLES","RIVER RD","","THE DALLES","WASCO","41065","OR","OREGON","UNITED STATES","97058","","","","",2,410659704001005,17070105,10,"CONTAMINATED SITE","","08-JAN-2009 18:47:06","24-SEP-2014 05:35:39","","OR-DEQ:87841","STATE MASTER","042271, 422710, 454311, 454312","HEATING OIL DEALERS., LIQUEFIED PETROLEUM GAS (BOTTLED GAS) DEALERS., PETROLEUM BULK STATIONS AND TERMINALS.","5171","PETROLEUM BULK STATIONS AND TERMINALS",45.6117,-121.1959,"RE-POWERING","",NA,"","NAD83",NA
"1904","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110037808012",110037808012,"WALKER CLEANERS (FORMER)","314(1/2) E 9TH ST","","THE DALLES","WASCO","41065","OR","OREGON","UNITED STATES","97058","","","","",2,410659702003064,17070105,10,"CONTAMINATED SITE","","08-JAN-2009 18:34:52","24-SEP-2014 05:35:55","","OR-DEQ:41092","STATE MASTER","081232, 812320","DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED).","7216","DRYCLEANING PLANTS, EXCEPT RUG CLEANING",45.5974,-121.1847,"OR-DEQ","INTERPOLATION - DIGITAL MAP SRCE (TIGER)",25,"","NAD83",NA
"1905","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110037808021",110037808021,"WALKER CLEANERS - E 3RD ST (FORMER)","214 E 3RD ST","","THE DALLES","WASCO","41065","OR","OREGON","UNITED STATES","97058","","","","",2,410659702003021,17070105,10,"CONTAMINATED SITE","DMC TOPOSCOUT","08-JAN-2009 18:34:52","24-SEP-2014 05:35:54","","OR-DEQ:41100","STATE MASTER","081232, 812320","DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED).","7216","DRYCLEANING PLANTS, EXCEPT RUG CLEANING",45.601151,-121.183567,"FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER",50,"ENTRANCE POINT OF A FACILITY OR STATION","NAD83",NA
"1906","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110014237771",110014237771,"WASCO COUNTY ROAD DEPARTMENT","1819 W 10TH","","THE DALLES","WASCO","41065","OR","OREGON","UNITED STATES","97058","","","","",2,410659704002003,17070105,10,"CONTAMINATED SITE","","22-APR-2003 22:40:50","29-DEC-2014 13:53:33","","OR-DEQ:21478","STATE MASTER","","","","",45.607665,-121.210014,"FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER",50,"ENTRANCE POINT OF A FACILITY OR STATION","NAD83",NA
"1907","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110016628336",110016628336,"DURHAM PIT LANDFILL NORTH","16505 SOUTHWEST 72ND AVENUE"," ","TIGARD","WASHINGTON","41067","OR","OREGON","UNITED STATES","97224-7761","","","","",1,410670320051006,17090010,10,"CONTAMINATED SITE"," ","31-DEC-2003 15:24:12","24-SEP-2014 05:36:24","","OR-DEQ:55709","STATE MASTER","023331, 023332, 042132, 044419, 049311, 052593, 053112, 053113, 053119, 056292, 071131, 212324, 212325, 212393, 212399, 233310, 233320, 327992, 421320, 444190, 493110, 525930, 531120, 531130, 531190, 562211, 562212, 562213, 562219, 562920, 711310","ALL OTHER NONMETALLIC MINERAL MINING., BRICK, STONE, AND RELATED CONSTRUCTION MATERIAL WHOLESALERS., CLAY AND CERAMIC AND REFRACTORY MINERALS MINING., COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION., GENERAL WAREHOUSING AND STORAGE., GROUND OR TREATED MINERAL AND EARTH MANUFACTURING., HAZARDOUS WASTE TREATMENT AND DISPOSAL., KAOLIN AND BALL CLAY MINING., LESSORS OF MINIWAREHOUSES AND SELF-STORAGE UNITS., LESSORS OF NONRESIDENTIAL BUILDINGS (EXCEPT MINIWAREHOUSES)., LESSORS OF OTHER REAL ESTATE PROPERTY., MANUFACTURING AND INDUSTRIAL BUILDING CONSTRUCTION., MATERIALS RECOVERY FACILITIES., OTHER BUILDING MATERIAL DEALERS., OTHER CHEMICAL AND FERTILIZER MINERAL MINING., OTHER NONHAZARDOUS WASTE TREATMENT AND DISPOSAL., PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES., REAL ESTATE INVESTMENT TRUSTS., SOLID WASTE COMBUSTORS AND INCINERATORS., SOLID WASTE LANDFILL.","1541, 3295, 4225, 4953, 5032, 6512, 6519, 6798","BRICK, STONE, AND RELATED CONSTRUCTION MATERIALS, GENERAL CONTRACTORS-INDUSTRIAL BUILDINGS AND WAREHOUSES, GENERAL WAREHOUSING AND STORAGE, LESSORS OF REAL PROPERTY, NOT ELSEWHERE CLASSIFIED, MINERALS AND EARTHS, GROUND OR OTHERWISE TREATED, OPERATORS OF NONRESIDENTIAL BUILDINGS, REAL ESTATE INVESTMENT TRUSTS, REFUSE SYSTEMS",45.40126,-122.74912,"FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER",30,"CENTER OF A FACILITY OR STATION","NAD83",NA
"1908","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110037775226",110037775226,"LANPHERE HOISTS","10655 SW GREENBURG ROAD","","TIGARD","WASHINGTON","41067","OR","OREGON","UNITED STATES","97223-5491","","","","",1,410670309003017,17090010,10,"CONTAMINATED SITE","","08-JAN-2009 17:29:37","24-SEP-2014 06:31:47","","OR-DEQ:97178","STATE MASTER","","","","",45.44213,-122.77835,"FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER",30,"CENTER OF A FACILITY OR STATION","NAD83",NA
"1909","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110042139361",110042139361,"TIGARD AUTO CARE FACILITY","11900 SW PACIFIC HWY","","TIGARD","WASHINGTON","41067","OR","OREGON","UNITED STATES","97223-6439","","","","",NA,NA,NA,10,"CONTAMINATED SITE","","20-SEP-2010 14:34:14","","","OR-DEQ:115231","STATE MASTER","","","","",NA,NA,"","",NA,"","NAD83",NA
"1910","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110016626971",110016626971,"TIGARD GLASS COMPANY","12500 SW MAIN ST"," ","TIGARD","WASHINGTON","41067","OR","OREGON","UNITED STATES","97223","","","","",1,410670308011006,17090010,10,"CONTAMINATED SITE"," ","31-DEC-2003 15:09:05","24-SEP-2014 09:04:45","","OR-DEQ:49068","STATE MASTER","","","","",45.42982,-122.77262,"FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER",30,"CENTER OF A FACILITY OR STATION","NAD83",NA
"1911","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110042116652",110042116652,"BOGE SITE - BEWLEY CREEK ROAD","8335 BEWLEY CREEK ROAD","","TILLAMOOK","TILLAMOOK","41057","OR","OREGON","UNITED STATES","97141-8514","","","","",5,410579606002104,17100203,10,"CONTAMINATED SITE","","20-SEP-2010 13:33:50","24-SEP-2014 09:04:48","","OR-DEQ:109402","STATE MASTER","","","","",45.394528,-123.840291,"FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER",150,"ENTRANCE POINT OF A FACILITY OR STATION","NAD83",NA
"1912","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110042116661",110042116661,"BOGE SITE - MCCORMICK LOOP","409 MCCORMICK LOOP ROAD","","TILLAMOOK","TILLAMOOK","41057","OR","OREGON","UNITED STATES","97141-3134","","","","",5,410579604005004,17100203,10,"CONTAMINATED SITE","","20-SEP-2010 13:33:50","24-SEP-2014 09:04:49","","OR-DEQ:109401","STATE MASTER","","","","",45.45594,-123.80119,"FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER",30,"CENTER OF A FACILITY OR STATION","NAD83",NA
"1913","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110037727485",110037727485,"COAST TIRE","635 MAIN AVE N","","TILLAMOOK","TILLAMOOK","41057","OR","OREGON","UNITED STATES","97141","","","","",5,410579605001043,17100203,10,"CONTAMINATED SITE","","08-JAN-2009 15:38:26","16-MAR-2015 08:22:51","","OR-DEQ:18164","STATE MASTER","","","","",45.46186,-123.8445,"FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER",30,"CENTER OF A FACILITY OR STATION","NAD83",NA
"1914","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110037735868",110037735868,"FAIRGROUNDS FENCE POST TREATMENT AREA","4603 E 3RD ST","","TILLAMOOK","TILLAMOOK","41057","OR","OREGON","UNITED STATES","97141-2943","","","","",5,410579604005003,17100203,10,"CONTAMINATED SITE","","08-JAN-2009 15:55:28","24-SEP-2014 09:04:53","","OR-DEQ:87350","STATE MASTER","","","","",45.45736,-123.80623,"FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER",30,"CENTER OF A FACILITY OR STATION","NAD83",NA
"1915","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110014178790",110014178790,"HENDERSON, DON (HOT)","207 MAIN ST","","TILLAMOOK","TILLAMOOK","41057","OR","OREGON","UNITED STATES","97141","","","","",5,410579604002028,17100203,10,"CONTAMINATED SITE","","22-APR-2003 19:52:21","29-DEC-2014 13:48:15","","OR-DEQ:28968","STATE MASTER","","","","",45.45672,-123.84393,"FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER",30,"CENTER OF A FACILITY OR STATION","NAD83",NA
"1916","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110037790940",110037790940,"PORT OF TILLAMOOK BAY, MIDDLE SITE LOT I4","BLIMP BLVD","","TILLAMOOK","TILLAMOOK","41057","OR","OREGON","UNITED STATES","97141","","","","",5,410579604007084,17100203,10,"CONTAMINATED SITE","","08-JAN-2009 18:02:05","30-DEC-2014 19:02:25","","OR-DEQ:92047","STATE MASTER","","","","",45.4181,-123.8012,"RE-POWERING","",NA,"","NAD83",NA
"1917","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110037790959",110037790959,"PORT OF TILLAMOOK BAY, NE SITE K1-K8","INTERSECTION LONG PRAIRIE AND BRICK YARD","","TILLAMOOK","TILLAMOOK","41057","OR","OREGON","UNITED STATES","97141","","","","",5,410579604007083,17100203,10,"CONTAMINATED SITE","","08-JAN-2009 18:02:05","","","OR-DEQ:92041","STATE MASTER","","","","",45.4243,-123.7866,"OR-DEQ","",NA,"","NAD83",NA
"1918","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110037790968",110037790968,"PORT OF TILLAMOOK BAY, WEST SITE LOTS B1-B6","LONG PRAIRIE ROAD","","TILLAMOOK","TILLAMOOK","41057","OR","OREGON","UNITED STATES","97141","","","","",5,410579604007121,17100203,10,"CONTAMINATED SITE","","08-JAN-2009 18:02:06","02-JAN-2015 09:50:13","","OR-DEQ:92044, OR-DEQ:92045","STATE MASTER","","","","",45.4207,-123.8228,"RE-POWERING","",NA,"","NAD83",NA
"1919","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110037812640",110037812640,"TILLAMOOK RIVERWALK","1S/9W/S30","","TILLAMOOK","TILLAMOOK","41057","OR","OREGON","UNITED STATES","97141","","","","",5,410579604002009,17100203,10,"CONTAMINATED SITE","","08-JAN-2009 18:46:43","24-SEP-2014 09:45:48","","OR-DEQ:87282","STATE MASTER","","","","",45.4587,-123.8431,"RE-POWERING","",NA,"","NAD83",NA
"1920","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110037723540",110037723540,"34369 TILLER TRAIL-AST","34639 TILLER TRAIL HWY","","TILLER","DOUGLAS","41019","OR","OREGON","UNITED STATES","97484","","","","",4,410192100001654,17100302,10,"CONTAMINATED SITE","","08-JAN-2009 15:28:24","","","OR-DEQ:108199","STATE MASTER","","","","",42.87112,-122.88461,"FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER",30,"CENTER OF A FACILITY OR STATION","NAD83",NA
"1921","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110037704482",110037704482,"MAMMOTH MERCURY MINE","T32S, R2W, S28","","TILLER","JACKSON","41029","OR","OREGON","UNITED STATES","97484","","","","",2,410290029001000,17100302,10,"CONTAMINATED SITE","","08-JAN-2009 14:10:36","29-DEC-2014 14:59:49","","OR-DEQ:97918","STATE MASTER","","","","",42.7627,-122.9517,"OR-DEQ","",NA,"","NAD83",NA
"1922","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110014146030",110014146030,"MAUDE S MINE","29S/2W/S34","","TILLER","DOUGLAS","41019","OR","OREGON","UNITED STATES","97429","","","","",4,410192100001534,17100302,10,"CONTAMINATED SITE","","22-APR-2003 18:17:38","03-FEB-2015 14:24:11","","OR-DEQ:41245","STATE MASTER","","","","",43.018,-122.9333,"RE-POWERING","",NA,"","NAD83",NA
"1923","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110037792314",110037792314,"POOR BOY MERCURY MINE","T29S, R1W, 16","","TILLER","DOUGLAS","41019","OR","OREGON","UNITED STATES","97484","","","","",4,410192100001118,17100302,10,"CONTAMINATED SITE","","08-JAN-2009 18:04:25","","","OR-DEQ:97725","STATE MASTER","","","","",43.0513,-122.8325,"OR-DEQ","",NA,"","NAD83",NA
"1924","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110037789667",110037789667,"RED CLOUD MINE","T32S, R2W, 21","","TILLER","DOUGLAS","41019","OR","OREGON","UNITED STATES","97484","","","","",4,410192100004493,17100302,10,"CONTAMINATED SITE","","08-JAN-2009 17:58:37","","","OR-DEQ:97921","STATE MASTER","","","","",42.7783,-122.9472,"OR-DEQ","",NA,"","NAD83",NA
"1925","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110037740433",110037740433,"FORMER SERVICE STATION","1130 NE HWY 20","","TOLEDO","LINCOLN","41041","OR","OREGON","UNITED STATES","97391","","","","",5,410419514002003,17100204,10,"CONTAMINATED SITE","","08-JAN-2009 16:10:02","","","OR-DEQ:91706","STATE MASTER","","","","",44.628325,-123.930994,"FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER",150,"ENTRANCE POINT OF A FACILITY OR STATION","NAD83",NA
"1926","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110037763346",110037763346,"HOY PROPERTY","1427 S. BAY RD.","","TOLEDO","LINCOLN","41041","OR","OREGON","UNITED STATES","97391","","","","",5,410419514001119,17100204,10,"CONTAMINATED SITE","","08-JAN-2009 17:10:33","","","OR-DEQ:104242","STATE MASTER","","","","",44.58895,-123.93844,"FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER",30,"CENTER OF A FACILITY OR STATION","NAD83",NA
"1927","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110037747944",110037747944,"TOLEDO MILL LANDFILL","2009 SE STURDEVANT RD","","TOLEDO","LINCOLN","41041","OR","OREGON","UNITED STATES","97391","","","","",5,410419514001054,17100204,10,"CONTAMINATED SITE","","08-JAN-2009 16:31:05","25-JUN-2009 11:48:48","","OR-DEQ:30928","STATE MASTER","321113, 321912, 321918, 321999","ALL OTHER MISCELLANEOUS WOOD PRODUCT MANUFACTURING., CUT STOCK, RESAWING LUMBER, AND PLANING., OTHER MILLWORK (INCLUDING FLOORING )., SAWMILLS.","2421","SAWMILLS AND PLANING MILLS, GENERAL",44.60552,-123.91875,"FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER",30,"CENTER OF A FACILITY OR STATION","NAD83",NA
"1928","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110016625026",110016625026,"YAQUINA BOAT EQUIPMENT","508 SE BUTLER BRIDGE RD"," ","TOLEDO","LINCOLN","41041","OR","OREGON","UNITED STATES","97391","","","","",5,410419514002031,17100204,10,"CONTAMINATED SITE"," ","31-DEC-2003 14:49:25","22-JUL-2014 16:08:33","","OR-DEQ:48781, OSHA-OIS:316647908, OSHA-OIS:342372703, RCRAINFO:ORQ000032084","OSHA ESTABLISHMENT, STATE MASTER, UNSPECIFIED UNIVERSE","332312, 336611","FABRICATED STRUCTURAL METAL MANUFACTURING., SHIP BUILDING AND REPAIRING.","3731","SHIP BUILDING AND REPAIRING",44.617419,-123.93646,"FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER",150,"ENTRANCE POINT OF A FACILITY OR STATION","NAD83",NA
"1929","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110037706444",110037706444,"TOLLGATE PETROLEUM RELEASE","HWY 204 & MCINTYRE RD.","","TOLLGATE","UMATILLA","41059","OR","OREGON","UNITED STATES","97886","","","","",2,410599501003279,17070102,10,"CONTAMINATED SITE","","08-JAN-2009 14:26:14","30-DEC-2014 18:54:26","","OR-DEQ:98069","STATE MASTER","099999, 999990","","9999","NONCLASSIFIABLE ESTABLISHMENTS",45.7853,-118.1071,"RE-POWERING","",NA,"","NAD83",NA
"1930","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110037724969",110037724969,"ACME RADIATOR","2016 HISTORIC COLUMBIA RIVER HWY.","","TROUTDALE","MULTNOMAH","41051","OR","OREGON","UNITED STATES","97060","","","","",3,410510105001055,17080001,10,"CONTAMINATED SITE","","08-JAN-2009 15:32:13","24-SEP-2014 15:10:29","","OR-DEQ:89965","STATE MASTER","","","","",45.52704,-122.37101,"FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER",30,"CENTER OF A FACILITY OR STATION","NAD83",NA
"1931","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110037747329",110037747329,"FRONTAGE DITCH ROAD SPILL","NW FRONTAGE RD","","TROUTDALE","MULTNOMAH","41051","OR","OREGON","UNITED STATES","97060","","","","",3,410510102001078,17080001,10,"CONTAMINATED SITE","","08-JAN-2009 16:28:56","","","OR-DEQ:89981","STATE MASTER","","","","",45.5453,-122.3948,"OR-DEQ","",NA,"","NAD83",NA
"1932","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110042136710",110042136710,"PORT OF PORTLAND","1260 NW PERIMETER WAY","","TROUTDALE","MULTNOMAH","41051","OR","OREGON","UNITED STATES","97060-9592","","","","",3,410510102001077,17090012,10,"CONTAMINATED SITE","","20-SEP-2010 14:27:10","29-DEC-2014 23:40:37","","OR-DEQ:104344","STATE MASTER","","","","",45.55093,-122.39701,"FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER",30,"CENTER OF A FACILITY OR STATION","NAD83",NA
"1933","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110037705917",110037705917,"SE TROUTDALE ROAD PROPERTY","4225 SE TROUTDALE RD.","","TROUTDALE","MULTNOMAH","41051","OR","OREGON","UNITED STATES","97060","","","","",3,410510104022021,17080001,10,"CONTAMINATED SITE","","08-JAN-2009 14:22:22","24-SEP-2014 15:10:57","","OR-DEQ:97790","STATE MASTER","","","","",45.512354,-122.387091,"FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER",50,"ENTRANCE POINT OF A FACILITY OR STATION","NAD83",NA
"1934","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110042140956",110042140956,"TROUTDALE RIVERFRONT REDEVELOPMENT SITE","NW 257TH WAY","","TROUTDALE","MULTNOMAH","41051","OR","OREGON","UNITED STATES","97060","","","","",NA,NA,NA,10,"CONTAMINATED SITE","","20-SEP-2010 14:38:49","","","OR-DEQ:112120","STATE MASTER","","","","",NA,NA,"","",NA,"","NAD83",NA
"1935","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110016621985",110016621985,"OREGON CULVERT","10780 SW TUALATIN SHERWOOD RD."," ","TUALATIN","WASHINGTON","41067","OR","OREGON","UNITED STATES","97062","","","","",1,410670320031015,17090010,10,"CONTAMINATED SITE","","31-DEC-2003 14:18:06","24-SEP-2014 02:23:28","","OR-DEQ:45337","STATE MASTER","332322, 332439, 332812, 333414, 339911, 339912, 339914","COSTUME JEWELRY AND NOVELTY MANUFACTURING., HEATING EQUIPMENT (EXCEPT WARM AIR FURNACES) MANUFACTURING., JEWELRY (EXCEPT COSTUME) MANUFACTURING., METAL COATING, ENGRAVING (EXCEPT JEWELRY AND SILVERWARE), AND ALLIED SERVICES TO MANUFACTURERS., OTHER METAL CONTAINER MANUFACTURING., SHEET METAL WORK MANUFACTURING., SILVERWARE AND HOLLOWWARE MANUFACTURING.","","",45.374967,-122.788084,"FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER",50,"ENTRANCE POINT OF A FACILITY OR STATION","NAD83",NA
"1936","http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110037798434",110037798434,"PACIFIC PAINT","12562 SW MAIN ST","","TUALATIN","WASHINGTON","41067","OR","OREGON","UNITED STATES","97062","","","","",1,410670320031012,17090010,10,"CONTAMINATED SITE","","08-JAN-2009 18:16:07","","","OR-DEQ:88941","STATE MASTER","","","","",45.3789,-122.7728,"OR-DEQ","",NA,"","NAD83",NA
